Ticket_ID,Date,Time_HM,Agent,Category,Subcategory,Status,Wait_Time_Sec,Talk_Time_Sec,Hold_Time_Sec,RNA_Accident,CSAT_Score
100283,2025-12-22,00:00,Sveta,Sale,Mistyped email,Escalated (In progress),41,394,141,No,8
100284,2025-12-17,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,43,280,422,No,4
100285,2025-12-02,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,138,247,90,No,8
100286,2026-02-08,00:00,Anna,Sale,How to purchase?,Solved,27,398,0,No,8
100287,2026-02-23,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,9,491,0,No,2
100288,2026-02-05,00:00,Alex,Sale,How to purchase?,Solved,24,537,0,No,8
100289,2026-02-17,00:00,Alex,Sale,Mistyped email,Solved,143,651,140,No,5
100290,2025-12-17,00:00,Sveta,Activating and Licensing,Activating by assigning license,Escalated (In progress),18,326,435,No,6
100291,2026-02-03,00:00,Sveta,General / Other,Non support (Prank/Drop),Solved,13,319,0,No,9
100292,2025-12-28,00:00,Igor,Activating and Licensing,Key blocked,Solved,13,497,68,No,5
100293,2025-12-29,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,95,401,587,No,6
100294,2026-02-03,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,19,458,127,No,2
100295,2025-12-15,00:00,Alex,Sale,Refund: Other Reason/Unknown,Escalated (In progress),14,520,574,No,5
100296,2026-02-19,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,160,334,125,No,7
100297,2025-12-26,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,29,353,285,No,1
100298,2026-02-10,00:00,Sveta,Sale,Mistyped email,Solved,21,248,0,No,8
100299,2025-12-12,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,109,209,52,No,
100300,2025-12-15,00:00,Sveta,Activating and Licensing,Key blocked,Solved,59,269,41,Yes,
100301,2026-01-20,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,43,435,0,No,1
100302,2026-01-12,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,138,310,54,No,6
100303,2025-12-04,00:00,Dmitriy,Installation or Uninstallation,How to install?,Escalated (In progress),103,196,138,No,9
100304,2025-12-23,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,213,504,144,No,
100305,2026-02-21,00:00,Maria,Activating and Licensing,Key blocked,Solved,183,308,122,No,7
100306,2025-12-11,00:00,Igor,Installation or Uninstallation,Error during installation,Waiting for user info,97,439,563,No,5
100307,2026-01-12,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,36,426,120,No,2
100308,2025-12-04,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,21,320,0,No,
100309,2026-01-17,00:00,Alex,General / Other,Non support (Prank/Drop),Escalated (In progress),46,437,70,No,3
100310,2026-01-26,00:00,Sveta,Sale,How to purchase?,Solved,42,428,36,No,3
100311,2026-01-06,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,177,385,113,No,6
100312,2025-12-10,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,17,393,134,No,4
100313,2026-01-06,00:00,Anna,Activating and Licensing,Key blocked,Escalated (In progress),230,361,60,No,6
100314,2026-01-30,00:00,Igor,Installation or Uninstallation,Error during installation,Waiting for user info,110,569,65,No,
100315,2026-01-28,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,110,427,150,No,2
100316,2026-02-23,00:00,Dmitriy,Installation or Uninstallation,How to install?,Waiting for user info,27,274,583,No,
100317,2026-01-03,00:00,Anna,Sale,How to purchase?,Waiting for user info,97,307,0,Yes,
100318,2026-02-02,00:00,Anna,Sale,Refund: Other Reason/Unknown,Waiting for user info,12,324,0,No,4
100319,2026-02-19,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,66,177,263,No,9
100320,2026-02-16,00:00,Igor,Installation or Uninstallation,How to install?,Solved,18,419,288,No,
100321,2025-12-02,00:00,Alex,Activating and Licensing,Key blocked,Solved,45,435,436,No,4
100322,2026-01-09,00:00,Igor,Sale,Refund: Other Reason/Unknown,Waiting for user info,38,438,69,No,5
100323,2025-12-22,00:00,Igor,Installation or Uninstallation,How to install?,Solved,21,427,104,No,1
100324,2025-12-25,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,124,501,132,No,2
100325,2025-12-23,00:00,Alex,Activating and Licensing,Key blocked,Solved,10,534,287,No,
100326,2025-12-12,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,230,284,60,No,7
100327,2025-12-15,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,51,238,124,No,
100328,2026-01-15,00:00,Dmitriy,Sale,How to purchase?,Solved,106,231,57,No,9
100329,2026-02-22,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,123,215,415,No,7
100330,2025-12-10,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,36,525,579,No,3
100331,2026-01-15,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,11,320,276,No,7
100332,2026-02-02,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,36,362,440,No,9
100333,2025-12-29,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,25,445,126,No,1
100334,2026-01-27,00:00,Igor,Sale,Mistyped email,Solved,121,431,0,No,3
100335,2026-01-14,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,51,361,436,No,
100336,2025-12-15,00:00,Elena,Activating and Licensing,Key blocked,Solved,46,276,116,No,7
100337,2025-12-18,00:00,Igor,Activating and Licensing,Key blocked,Solved,47,466,52,No,6
100338,2025-12-08,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,45,458,117,No,3
100339,2026-01-13,00:00,Maria,Activating and Licensing,Key blocked,Escalated (In progress),50,296,589,No,9
100340,2026-02-13,00:00,Elena,Activating and Licensing,Key blocked,Solved,202,301,127,No,7
100341,2025-12-30,00:00,Maria,Installation or Uninstallation,How to install?,Waiting for user info,50,312,273,No,9
100342,2026-01-19,00:00,Anna,Activating and Licensing,Key blocked,Solved,153,351,432,No,8
100343,2026-01-01,00:00,Anna,Activating and Licensing,Key blocked,Solved,18,337,270,No,8
100344,2026-01-29,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,32,506,287,No,5
100345,2026-02-05,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,21,422,104,No,6
100346,2025-12-29,00:00,Sveta,General / Other,Not category,Solved,197,358,0,No,
100347,2026-01-01,00:00,Igor,General / Other,Non support (Prank/Drop),Solved,22,465,54,No,1
100348,2026-02-23,00:00,Igor,Sale,Refund: Other Reason/Unknown,Escalated (In progress),201,494,421,No,2
100349,2025-12-10,00:00,Maria,Installation or Uninstallation,Error during installation,Escalated (In progress),10,393,106,No,
100350,2026-01-23,00:00,Sveta,Sale,Mistyped email,Solved,35,326,0,No,
100351,2026-02-05,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,135,442,104,No,4
100352,2025-12-17,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Waiting for user info,114,295,0,No,5
100353,2025-12-05,00:00,Elena,Activating and Licensing,Key blocked,Solved,164,395,114,No,6
100354,2025-12-25,00:00,Elena,Sale,Mistyped email,Solved,83,287,130,No,
100355,2026-01-06,00:00,Dmitriy,Sale,Mistyped email,Waiting for user info,21,291,0,No,8
100356,2025-12-03,00:00,Elena,General / Other,Non support (Prank/Drop),Solved,43,221,0,No,
100357,2026-01-17,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,122,372,266,No,
100358,2026-01-04,00:00,Dmitriy,Sale,How to purchase?,Solved,172,326,0,No,6
100359,2025-12-08,00:00,Alex,Activating and Licensing,Key blocked,Solved,107,494,114,Yes,
100360,2026-01-02,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,19,424,48,No,6
100361,2025-12-04,00:00,Dmitriy,Sale,How to purchase?,Solved,38,276,52,No,7
100362,2025-12-09,00:00,Igor,Sale,How to purchase?,Solved,43,384,92,No,3
100363,2026-01-20,00:00,Anna,Activating and Licensing,Key blocked,Solved,19,275,125,No,1
100364,2025-12-19,00:00,Maria,Activating and Licensing,Activating by assigning license,Escalated (In progress),216,337,560,No,9
100365,2025-12-16,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Waiting for user info,227,296,0,No,7
100366,2025-12-11,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,24,410,130,No,7
100367,2026-02-17,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,93,425,110,No,4
100368,2026-01-16,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,21,134,0,No,8
100369,2026-02-18,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,26,384,92,No,8
100370,2025-12-09,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,20,379,120,No,5
100371,2025-12-01,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,90,542,0,Yes,6
100372,2026-02-24,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,38,361,88,No,9
100373,2026-02-11,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,41,375,86,No,9
100374,2026-02-24,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,41,382,109,No,
100375,2026-01-04,00:00,Maria,Installation or Uninstallation,How to install?,Waiting for user info,26,343,150,No,8
100376,2025-12-09,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,46,361,587,No,2
100377,2026-02-20,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,93,252,588,No,7
100378,2026-01-27,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,17,313,0,No,
100379,2026-01-31,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,26,536,59,No,
100380,2026-01-12,00:00,Alex,Activating and Licensing,Key blocked,Solved,22,476,120,No,1
100381,2026-01-25,00:00,Anna,Activating and Licensing,Key blocked,Solved,110,307,94,No,8
100382,2025-12-02,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,125,444,112,No,5
100383,2025-12-04,00:00,Igor,Sale,How to purchase?,Solved,13,434,137,No,
100384,2026-01-31,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,22,337,54,No,1
100385,2026-02-14,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,155,454,421,No,
100386,2025-12-09,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,62,344,104,Yes,
100387,2025-12-11,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,16,486,586,No,5
100388,2025-12-05,00:00,Elena,Sale,How to purchase?,Solved,51,362,30,No,2
100389,2026-01-27,00:00,Dmitriy,Sale,Mistyped email,Escalated (In progress),100,245,584,Yes,
100390,2026-02-11,00:00,Anna,Activating and Licensing,Key blocked,Solved,148,390,423,No,8
100391,2026-02-09,00:00,Anna,Sale,How to purchase?,Solved,45,300,0,No,
100392,2025-12-30,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,52,249,30,No,8
100393,2026-02-16,00:00,Anna,Sale,How to purchase?,Solved,39,483,0,No,9
100394,2025-12-01,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,212,382,52,No,7
100395,2026-01-12,00:00,Alex,Activating and Licensing,Activating by assigning license,Escalated (In progress),15,511,135,No,
100396,2025-12-22,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,20,263,123,No,8
100397,2026-01-13,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,157,322,140,No,7
100398,2025-12-22,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,51,263,0,No,8
100399,2025-12-26,00:00,Igor,Sale,Refund: Other Reason/Unknown,Waiting for user info,100,453,0,Yes,
100400,2026-02-19,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,18,241,264,No,7
100401,2026-02-20,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,206,310,117,No,5
100402,2026-02-06,00:00,Sveta,Activating and Licensing,Key blocked,Solved,33,369,427,No,
100403,2025-12-04,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,111,230,113,No,6
100404,2026-01-28,00:00,Igor,Sale,Mistyped email,Escalated (In progress),25,468,562,No,3
100405,2026-01-13,00:00,Dmitriy,Sale,Mistyped email,Solved,20,285,0,No,8
100406,2025-12-08,00:00,Maria,Sale,Mistyped email,Solved,26,411,0,No,5
100407,2025-12-10,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,20,339,47,No,8
100408,2026-02-11,00:00,Maria,Installation or Uninstallation,Error during installation,Waiting for user info,12,322,583,No,
100409,2025-12-24,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,87,426,573,No,
100410,2026-01-20,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,37,322,577,No,6
100411,2026-01-05,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,167,418,103,No,
100412,2026-02-09,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,18,257,111,No,9
100413,2026-01-23,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,29,380,55,No,
100414,2026-01-20,00:00,Maria,Sale,Mistyped email,Solved,41,336,0,No,8
100415,2025-12-02,00:00,Anna,Sale,How to purchase?,Escalated (In progress),21,462,102,No,1
100416,2026-02-12,00:00,Dmitriy,Installation or Uninstallation,How to install?,Waiting for user info,86,228,50,No,6
100417,2026-01-08,00:00,Igor,Sale,Refund: Other Reason/Unknown,Waiting for user info,45,545,0,Yes,
100418,2025-12-01,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,50,303,141,No,
100419,2025-12-08,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,63,412,280,No,5
100420,2026-01-22,00:00,Anna,Sale,Refund: Other Reason/Unknown,Escalated (In progress),156,295,147,No,
100421,2026-01-05,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,138,455,58,No,4
100422,2026-02-10,00:00,Maria,Installation or Uninstallation,How to install?,Solved,26,364,122,No,
100423,2026-01-01,00:00,Elena,Activating and Licensing,Key blocked,Solved,55,428,55,No,4
100424,2026-02-06,00:00,Anna,General / Other,Not category,Solved,23,299,0,No,7
100425,2026-02-19,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,30,351,577,No,
100426,2026-01-19,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,20,335,0,No,
100427,2025-12-20,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,25,387,76,No,4
100428,2025-12-17,00:00,Anna,Sale,How to purchase?,Solved,125,318,146,No,1
100429,2026-02-04,00:00,Igor,Installation or Uninstallation,Error during installation,Waiting for user info,15,531,65,No,4
100430,2025-12-19,00:00,Elena,Installation or Uninstallation,How to install?,Solved,118,362,590,No,7
100431,2025-12-15,00:00,Elena,Activating and Licensing,Key blocked,Solved,41,438,131,No,
100432,2026-01-04,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Escalated (In progress),32,287,111,No,8
100433,2026-01-26,00:00,Igor,Activating and Licensing,Key blocked,Solved,138,522,270,No,
100434,2026-01-25,00:00,Sveta,Installation or Uninstallation,Error during installation,Escalated (In progress),126,330,138,No,6
100435,2026-01-26,00:00,Alex,Activating and Licensing,Key blocked,Escalated (In progress),26,507,267,No,8
100436,2026-01-24,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,84,310,588,No,5
100437,2026-02-09,00:00,Anna,Activating and Licensing,Key blocked,Solved,16,301,47,No,1
100438,2026-01-26,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,86,314,133,No,
100439,2026-02-09,00:00,Elena,Sale,Mistyped email,Solved,25,367,0,No,
100440,2026-02-09,00:00,Alex,Activating and Licensing,Key blocked,Solved,36,494,89,No,1
100441,2025-12-16,00:00,Sveta,Activating and Licensing,Key blocked,Solved,14,342,137,No,
100442,2026-01-12,00:00,Sveta,Sale,Mistyped email,Solved,43,411,77,No,7
100443,2026-02-12,00:00,Maria,Sale,Mistyped email,Waiting for user info,42,327,0,No,3
100444,2025-12-15,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,24,403,60,No,
100445,2026-02-19,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,17,304,137,No,9
100446,2026-01-12,00:00,Anna,Activating and Licensing,Key blocked,Solved,26,187,65,No,8
100447,2026-01-27,00:00,Alex,Sale,Refund: Other Reason/Unknown,Waiting for user info,90,433,0,No,5
100448,2026-02-03,00:00,Dmitriy,Sale,Mistyped email,Waiting for user info,15,138,0,No,5
100449,2026-02-11,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,25,285,93,No,4
100450,2026-01-11,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,10,256,63,No,
100451,2026-01-06,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Escalated (In progress),127,265,262,No,7
100452,2025-12-08,00:00,Anna,Sale,How to purchase?,Escalated (In progress),57,294,119,No,7
100453,2025-12-23,00:00,Igor,Sale,Mistyped email,Solved,111,542,0,No,
100454,2025-12-08,00:00,Elena,Installation or Uninstallation,How to install?,Solved,11,459,284,No,
100455,2025-12-29,00:00,Maria,Installation or Uninstallation,How to install?,Waiting for user info,87,298,73,No,5
100456,2026-02-16,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,21,470,122,No,
100457,2025-12-07,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,38,257,82,No,
